,Transaction_date,Amount,Tax,Machine_ID,Transaction_Type
2688,17-01-18 14:10:52,189.84,0.18,95006568,Withdrawal
2689,15-07-19 19:53:14,152.39,0.0,94473474,
2690,19-05-18 12:49:52,128.04,0.0,22643233,
2691,28-10-18 22:50:54,132.91,0.0,22293708,Purchase
2692,27-03-19 22:22:59,48.05,0.0,66265349,Transfer
2693,,,0.29,53098107,Purchase
2694,09-09-18 21:03:22,138.64,0.64,58744737,Withdrawal
2695,,,0.59,92582231,Transfer
2696,26-05-18 12:40:11,147.61,0.1,11995462,Withdrawal
2697,01-09-20 10:30:31,188.46,0.92,67705104,Purchase
2698,,219.09,0.15,88780031,Transfer
2699,02-01-18 02:42:46,187.3,,57884764,Purchase
2700,11-06-19 09:11:45,153.65,0.12,39651519,Transfer
2701,01-11-19 08:05:20,36.16,0.15,49631145,Purchase
2702,19-05-20 21:55:12,180.49,0.32,40941835,
2703,21-01-19 22:07:43,177.59,0.0,37267991,Transfer
2704,,,0.62,66433906,Transfer
2705,22-11-20 04:50:11,,0.64,14901174,Purchase
2706,11-09-18 22:51:34,253.63,0.0,14237706,Withdrawal
2707,05-06-20 05:54:34,227.9,1.02,83946125,
2708,07-08-18 16:12:10,66.14,0.06,63477879,Transfer
2709,07-01-18 03:41:29,229.1,0.12,43411392,Withdrawal
2710,,8.3,0.0,18804261,Purchase
2711,05-10-19 15:02:33,215.55,,41293287,Withdrawal
2712,,277.41,0.82,28755126,
2713,26-01-20 22:28:54,,0.11,25972301,Purchase
2714,05-08-18 09:35:13,89.04,0.24,52337535,Withdrawal
2715,23-06-20 17:08:59,,0.0,49913105,Purchase
2716,19-08-19 04:49:36,127.67,0.0,21657786,Withdrawal
2717,07-04-18 07:39:04,187.28,0.83,28998819,Transfer
2718,,262.33,,96905927,Withdrawal
2719,24-02-19 15:19:17,306.66,0.47,24122558,Withdrawal
2720,,167.02,0.0,73645830,
2721,,,,19220149,Withdrawal
2722,12-02-19 12:41:57,196.87,0.71,94648190,Transfer
2723,19-03-20 09:07:22,,0.02,69583861,Withdrawal
2724,16-09-19 10:54:11,178.24,0.34,86949512,Transfer
2725,19-08-19 05:25:28,148.26,0.38,44496165,
2726,,186.13,0.78,51364534,Transfer
2727,,107.8,0.0,16568947,Purchase
2728,09-11-18 19:08:14,,0.0,67084577,Withdrawal
2729,04-02-20 00:07:53,210.39,0.73,64712552,Purchase
2730,20-09-20 00:23:50,,,70615447,Transfer
2731,27-12-19 10:03:03,254.42,0.0,25554873,
2732,29-12-19 09:36:53,171.5,,16666408,
2733,10-07-18 04:00:36,217.0,0.0,21657786,Purchase
2734,18-11-20 23:36:17,3.05,0.01,22907720,Transfer
2735,,248.68,0.0,40160123,Transfer
2736,08-04-19 22:45:29,178.89,0.0,64016947,Transfer
2737,27-02-19 06:47:10,68.32,0.29,15582286,Withdrawal
2738,,194.52,0.0,20720964,Withdrawal
2739,21-04-19 11:26:20,146.81,,44762671,Withdrawal
2740,21-11-18 08:57:11,170.52,0.39,70432379,Transfer
2741,07-05-20 06:38:09,140.15,0.41,43029913,Withdrawal
2742,,154.65,0.0,13002714,Transfer
2743,09-06-19 22:38:48,174.48,0.0,49471546,Transfer
2744,05-05-20 05:25:25,63.81,0.0,52973769,Transfer
2745,20-05-19 22:09:18,134.96,0.0,91435229,Transfer
2746,03-12-18 19:31:17,268.53,0.93,43029913,
2747,08-06-19 11:47:30,65.25,0.0,17499006,Purchase
2748,04-03-20 17:07:47,107.12,,36249888,Transfer
2749,09-09-20 10:08:23,116.09,0.0,86586193,
2750,,176.47,0.0,89705626,Withdrawal
2751,08-08-20 11:27:23,135.22,0.14,51364534,Purchase
2752,10-01-20 02:39:43,160.04,0.52,69080674,Purchase
2753,01-10-18 23:55:23,145.11,0.0,22870334,Withdrawal
2754,,163.91,0.81,34793764,Withdrawal
2755,27-12-19 12:59:44,219.82,0.0,63664220,Withdrawal
2756,08-04-19 19:27:34,112.08,0.0,51961729,Withdrawal
2757,20-08-20 00:31:58,170.98,0.01,82851069,Purchase
2758,10-02-20 18:05:44,169.75,0.26,88511056,Withdrawal
2759,10-11-18 14:09:56,101.43,0.38,14912025,Withdrawal
2760,13-12-19 20:24:15,188.42,0.68,82109386,Purchase
2761,10-05-20 20:17:38,77.18,0.37,49631145,Withdrawal
2762,,138.79,0.0,88139787,Transfer
2763,03-07-20 04:08:45,,0.0,31535273,
2764,25-01-19 23:33:37,215.97,0.0,13169193,
2765,01-12-19 12:40:27,29.7,0.0,84271517,
2766,18-06-18 08:38:27,189.96,0.0,27600902,Transfer
2767,23-01-18 22:55:26,103.17,0.49,18991941,Transfer
2768,18-07-18 17:48:10,235.18,0.87,95027423,Purchase
2769,24-12-20 12:08:41,,0.55,67043687,
2770,27-01-19 20:22:08,129.36,0.14,38869483,
2771,09-06-19 23:59:25,136.41,0.0,55686912,Withdrawal
2772,16-03-18 05:32:52,120.83,,66554793,Withdrawal
2773,31-08-19 14:16:15,202.29,0.0,29092591,Purchase
2774,27-12-18 12:11:30,218.42,0.0,86639691,
2775,23-01-20 02:17:02,146.62,0.0,37803482,Transfer
2776,16-01-18 23:46:06,75.35,0.08,32384459,Purchase
2777,01-07-19 19:44:10,,0.0,66088241,Transfer
2778,,158.47,0.0,87759731,Withdrawal
2779,16-04-18 04:20:40,194.33,0.24,99031231,Transfer
2780,,240.63,0.12,22500154,Transfer
2781,02-09-19 10:38:40,98.58,0.23,28177529,Withdrawal
2782,,-9.3,,72443062,Purchase
2783,10-04-18 05:48:32,168.44,0.21,71928922,Purchase
2784,16-05-18 13:33:42,196.23,0.0,10083124,Purchase
2785,04-11-18 11:29:13,149.31,0.0,92710616,Withdrawal
2786,08-02-19 03:03:16,92.33,0.0,89109472,Purchase
2787,19-11-20 14:04:03,186.03,0.0,69195232,Purchase
2788,16-05-18 09:36:12,74.05,0.0,36435682,
2789,27-10-19 16:37:53,145.18,0.55,96676431,Withdrawal
2790,17-05-18 18:19:02,182.63,0.49,49146252,Transfer
2791,13-01-20 02:17:00,203.54,,66088241,
2792,03-05-20 06:12:45,136.92,0.59,84138051,Purchase
2793,25-01-19 22:15:52,107.34,0.11,25122042,Purchase
2794,31-12-20 13:20:02,188.88,0.0,86586193,Transfer
2795,28-05-18 01:43:38,31.43,0.11,25129000,Transfer
2796,21-05-20 06:17:35,236.76,,86586193,
2797,,221.07,0.4,86774785,Withdrawal
2798,20-03-20 12:40:15,171.8,,42432840,Transfer
2799,,98.86,0.0,92710616,Purchase
2800,,,0.91,12613367,Purchase
2801,08-10-18 08:39:01,,0.0,75587987,Withdrawal
2802,11-05-19 01:22:50,,0.0,14355937,Withdrawal
2803,26-12-20 09:32:42,286.35,0.0,79574625,
2804,15-09-19 18:56:33,75.21,,23654327,Transfer
2805,07-09-18 21:11:52,,0.55,47649240,Withdrawal
2806,02-12-19 02:12:56,180.08,0.58,72506608,Transfer
2807,03-10-20 21:57:47,80.08,0.31,64138832,Withdrawal
2808,,204.58,0.31,82109386,Purchase
2809,18-02-20 11:26:54,222.13,0.0,82262533,Purchase
2810,11-06-20 10:30:39,212.28,0.0,40959090,Withdrawal
2811,03-03-18 04:40:51,138.54,0.0,93511354,Withdrawal
2812,23-02-20 16:28:59,239.05,0.0,91435229,Withdrawal
2813,18-03-20 18:25:00,,0.0,55127212,Transfer
2814,17-06-19 22:23:10,214.64,0.78,68111320,
2815,03-02-19 20:58:57,185.82,0.38,24624754,
2816,26-06-19 13:48:45,125.19,0.6,87806328,Withdrawal
2817,14-03-19 19:48:54,,0.63,20482587,
2818,24-09-18 21:31:10,142.85,,31648431,
2819,,145.4,0.0,30840387,Withdrawal
2820,08-11-20 06:01:38,311.75,1.48,79250154,Purchase
2821,29-10-19 19:20:39,,0.26,21160868,Withdrawal
2822,25-04-19 06:20:15,119.8,0.5,86464772,Purchase
2823,22-06-19 19:06:47,186.9,0.0,65884559,Transfer
2824,26-09-18 03:05:48,207.78,0.28,49295789,
2825,25-10-18 18:49:32,,0.29,65360176,Transfer
2826,,58.98,,42426337,Purchase
2827,14-10-20 04:11:31,47.74,,63650348,Transfer
2828,,,0.0,60967981,
2829,02-05-19 10:24:30,,0.0,76525725,Transfer
2830,23-02-20 15:20:59,,0.0,94916279,Withdrawal
2831,05-02-20 12:18:57,,0.0,92072077,Purchase
2832,,220.56,0.99,22996749,
2833,06-03-20 01:53:06,33.82,0.0,59458858,Purchase
2834,17-05-20 00:39:24,135.49,0.24,45812655,
2835,12-01-20 06:20:43,276.45,,91362400,Purchase
2836,24-04-18 08:51:21,197.08,,19041920,Purchase
2837,26-09-18 19:32:30,52.87,0.14,66324947,Purchase
2838,28-10-20 02:14:24,160.55,0.29,71656408,Purchase
2839,09-01-18 01:15:31,121.57,0.56,66694772,Purchase
2840,29-08-20 06:27:09,69.49,0.21,69768632,Purchase
2841,,193.76,0.0,85729045,Withdrawal
2842,26-11-20 16:47:22,,0.0,22581767,Transfer
2843,29-03-20 00:09:07,157.39,0.46,73630255,Withdrawal
2844,24-06-19 19:12:31,224.56,0.41,53085342,Withdrawal
2845,13-04-18 10:13:48,,0.61,14901174,
2846,07-05-18 22:59:39,128.69,0.0,65494011,Transfer
2847,29-03-19 02:23:09,32.61,0.06,42417586,
2848,,,0.0,34250744,Purchase
2849,29-12-20 14:30:32,,0.0,21657786,Withdrawal
2850,31-07-18 18:47:09,175.64,0.63,77676174,Transfer
2851,06-07-19 14:38:19,138.8,0.0,40251169,Transfer
2852,23-09-20 07:09:04,-24.91,0.0,60486260,Transfer
2853,08-01-20 05:11:26,150.07,0.21,53293927,Withdrawal
2854,04-10-19 11:29:32,135.4,0.32,55620346,Withdrawal
2855,07-11-20 07:11:43,116.86,0.15,36897723,Purchase
2856,21-04-18 17:25:12,110.27,0.16,95945565,
2857,02-02-20 15:49:41,171.47,0.0,44633329,
2858,,132.28,0.0,47695027,Withdrawal
2859,26-05-18 15:53:18,190.45,,65236864,Withdrawal
2860,14-12-18 14:01:16,113.83,0.37,92063406,Purchase
2861,02-12-19 03:43:24,88.2,,13631731,Transfer
2862,28-11-18 09:29:21,164.55,0.0,94820257,Withdrawal
2863,17-11-20 19:27:13,201.75,0.01,25533692,Withdrawal
2864,15-06-19 17:45:15,163.56,0.0,97225894,Purchase
2865,11-04-19 08:37:40,237.98,0.41,42767915,Withdrawal
2866,,200.54,0.28,61738456,Purchase
2867,03-03-19 16:51:16,34.61,,55395342,Purchase
2868,,229.61,0.0,65004436,Withdrawal
2869,21-08-18 19:01:52,166.03,0.0,60380922,Withdrawal
2870,18-09-18 11:27:01,48.83,0.18,62058505,
2871,13-05-20 13:36:58,151.42,0.0,41305805,Purchase
2872,18-11-18 11:31:11,228.98,0.31,88251346,
2873,17-04-18 02:12:48,,0.0,26739498,Purchase
2874,05-11-18 01:52:42,217.58,0.59,93371164,Transfer
2875,03-06-20 02:11:02,209.04,0.61,23439932,Withdrawal
2876,,110.37,0.21,40941835,Purchase
2877,,140.76,,14901174,Transfer
2878,07-03-18 09:34:54,,0.73,59495731,Transfer
2879,27-06-18 20:26:44,227.99,0.53,76382230,Purchase
2880,14-02-19 21:49:55,183.55,0.55,30108755,Withdrawal
2881,28-12-18 10:02:40,,0.0,29961688,Withdrawal
2882,,94.47,0.46,65626546,Withdrawal
2883,19-01-20 01:25:23,331.88,0.0,59354094,Withdrawal
2884,10-12-20 15:48:14,228.23,0.0,99986913,
2885,28-03-18 00:22:10,206.36,0.0,22050704,Transfer
2886,,241.05,0.0,82593211,
2887,26-09-19 09:53:28,166.47,0.0,55686912,Purchase
2888,19-09-18 09:40:26,197.94,0.0,81877631,Transfer
2889,01-06-18 18:53:31,,0.25,17534857,Transfer
2890,25-10-19 15:58:02,178.56,0.28,98399459,Purchase
2891,11-06-19 11:25:15,254.54,0.0,34416970,Purchase
2892,26-09-19 23:51:42,,0.01,13197583,
2893,31-03-18 05:28:42,213.22,0.0,13505055,Withdrawal
2894,,91.41,0.0,61622615,Transfer
2895,09-04-18 00:28:34,86.43,0.0,78959278,
2896,11-06-18 12:28:09,,,11170499,Purchase
2897,07-06-18 09:06:28,,0.07,82355294,Purchase
2898,14-12-20 12:19:05,156.49,0.22,58135464,Transfer
2899,03-10-20 20:38:39,218.9,,66199018,Purchase
2900,23-09-19 18:06:37,107.29,,34416970,Withdrawal
2901,06-09-19 20:12:41,144.93,0.42,29351689,Purchase
2902,,118.52,0.0,66046955,Purchase
2903,11-05-20 13:51:56,250.8,0.28,58355460,Withdrawal
2904,18-12-19 18:13:09,197.15,,12613367,
2905,,,,99236999,Withdrawal
2906,27-11-18 15:35:15,247.82,0.72,94107124,Purchase
2907,17-05-19 01:23:04,126.21,,64996939,
2908,11-02-19 07:52:04,205.8,0.77,88793220,
2909,15-01-20 12:24:17,250.78,0.39,19176908,Withdrawal
2910,19-01-18 07:31:52,124.4,,85493476,Transfer
2911,01-08-19 04:25:59,144.16,0.43,92789211,Transfer
2912,01-05-20 16:24:43,205.07,0.0,66046955,Withdrawal
2913,05-05-19 02:47:57,,0.0,87312441,Purchase
2914,01-01-19 01:56:56,116.31,0.28,97998127,Purchase
2915,06-09-19 11:25:17,209.21,0.0,21231772,
2916,01-03-18 23:15:54,218.07,0.24,31546060,Withdrawal
2917,30-10-20 13:42:29,,0.0,50507645,Withdrawal
2918,06-07-19 00:02:30,,0.0,23299980,
2919,11-11-18 00:17:44,194.76,0.82,52021635,Withdrawal
2920,22-03-18 06:39:02,98.78,0.28,24532848,Withdrawal
2921,,,0.0,35881812,Transfer
2922,16-11-18 09:34:30,192.59,0.0,66088241,Transfer
2923,15-11-20 09:48:03,252.28,0.02,79958996,Withdrawal
2924,26-07-20 09:37:19,52.83,0.0,65494011,Withdrawal
2925,16-10-19 06:21:14,121.21,0.0,61826522,Transfer
2926,15-10-18 23:44:58,120.62,0.33,69578169,Transfer
2927,,276.42,,91656576,Transfer
2928,26-10-19 20:46:55,176.46,0.72,50428445,Withdrawal
2929,26-04-18 05:10:51,131.18,0.31,68106714,Purchase
2930,01-08-19 14:59:13,-7.48,0.0,30066650,
2931,27-10-20 17:18:53,162.89,0.0,49701826,Withdrawal
2932,10-01-20 03:18:06,158.93,0.08,96676431,Transfer
2933,16-07-20 02:53:45,186.7,0.0,21680006,
2934,,201.0,0.14,65360176,Purchase
2935,19-01-19 10:07:02,155.78,,33818131,Withdrawal
2936,01-11-20 19:05:27,89.81,0.0,85957231,Purchase
2937,19-07-18 16:06:50,,0.19,17534857,Purchase
2938,02-03-20 09:50:16,2.78,0.0,60935907,Transfer
2939,27-07-18 21:27:47,63.96,0.02,22996749,Transfer
2940,14-12-19 21:32:42,216.51,0.0,36954958,Purchase
2941,21-09-18 16:45:01,216.36,0.94,57736045,Purchase
2942,17-07-20 10:57:06,,,73186284,Transfer
2943,25-05-19 19:59:18,112.85,0.34,12730697,Transfer
2944,09-09-18 12:33:32,140.33,0.0,62465865,
2945,04-06-18 16:07:56,203.63,0.05,95945565,
2946,18-04-20 04:45:56,30.21,0.0,63089432,
2947,21-04-18 01:54:47,,0.58,27833222,Purchase
2948,06-09-19 15:19:37,58.4,0.0,60233186,Withdrawal
2949,29-07-18 18:52:49,110.85,0.49,45812655,Purchase
2950,08-04-19 04:42:16,196.62,0.47,97815909,Transfer
2951,19-02-19 20:04:04,,0.0,73990799,Purchase
2952,31-12-20 02:10:03,41.72,0.15,86774785,Purchase
2953,17-09-20 11:25:37,239.89,1.07,36789255,Withdrawal
2954,11-05-18 19:23:23,229.11,,64023664,
2955,01-03-19 07:37:28,110.72,0.0,68897751,Purchase
2956,16-05-20 16:46:22,68.12,0.01,78261392,Purchase
2957,11-04-18 16:50:47,261.49,0.0,69381779,Withdrawal
2958,,64.75,0.0,57184902,
2959,06-06-18 05:53:56,,0.0,55276453,Purchase
2960,19-03-18 08:18:21,38.59,0.16,72443062,Transfer
2961,13-12-20 12:07:25,186.71,0.0,72831733,Withdrawal
2962,01-03-20 17:28:18,211.5,0.0,75587987,Transfer
2963,08-09-18 06:42:30,,0.26,28998819,
2964,03-01-18 15:32:10,127.28,0.38,24220030,Withdrawal
2965,27-03-18 14:30:10,,0.59,58683605,Purchase
2966,01-12-18 23:30:35,51.06,0.23,94189142,Transfer
2967,30-04-18 08:49:50,164.25,0.0,99233134,Transfer
2968,16-11-18 02:29:00,,0.32,67566159,
2969,09-05-18 06:09:02,131.87,0.36,32771048,Purchase
2970,10-05-20 00:15:33,183.76,0.0,64016947,Withdrawal
2971,,77.74,0.1,97998127,Withdrawal
2972,20-01-19 04:15:30,269.72,0.0,22516632,
2973,10-12-20 03:16:40,,0.0,46381806,Purchase
2974,27-04-18 01:26:18,,,22630034,Purchase
2975,03-05-20 21:11:04,128.21,,51349750,
2976,17-08-18 17:15:23,71.49,0.0,56033681,Transfer
2977,06-11-18 07:44:13,152.26,0.65,72623758,Transfer
2978,,316.48,1.2,14912025,Transfer
2979,07-04-20 04:41:34,56.09,0.26,98176554,Withdrawal
2980,11-01-18 08:19:30,,0.0,93707908,Withdrawal
2981,,182.24,0.56,42878777,Purchase
2982,28-12-19 08:13:51,,0.17,74454147,Transfer
2983,,,0.84,38416396,
2984,16-10-18 12:16:30,,0.71,36216607,Withdrawal
2985,21-11-19 18:47:34,104.93,,13794510,Purchase
2986,10-02-20 13:39:35,115.82,0.0,38580752,Transfer
2987,20-01-18 18:08:24,284.52,0.0,77652846,Purchase
2988,,,0.48,96694456,Withdrawal
2989,30-01-18 19:21:18,2.0,0.0,94115913,Withdrawal
2990,07-07-18 02:59:12,298.8,1.38,58847825,Transfer
2991,25-02-20 13:23:45,90.38,0.0,13505055,Purchase
2992,19-05-20 00:51:11,65.3,0.0,69661649,Purchase
2993,07-10-20 08:00:34,110.8,,33818131,
2994,05-06-18 01:14:50,81.84,0.0,89862979,
2995,21-07-20 12:20:21,,0.54,45812655,Purchase
2996,23-12-20 08:04:02,251.76,0.0,90949802,Purchase
2997,02-01-20 00:11:27,162.85,0.0,73277533,
2998,20-01-18 10:38:59,209.22,0.14,87806328,Withdrawal
2999,07-07-20 04:24:53,245.47,0.0,60967981,Withdrawal
3000,23-07-18 09:08:45,166.91,0.47,69578169,Transfer
3001,,28.0,0.03,97733707,Transfer
3002,15-11-19 05:25:09,174.86,0.13,85493476,Transfer
3003,,201.68,0.0,27096704,Purchase
3004,27-12-19 10:07:13,,0.0,27096704,Purchase
3005,19-02-18 13:46:21,-39.72,0.0,77682021,Purchase
3006,,176.67,0.0,42432840,Transfer
3007,02-04-20 03:09:17,182.15,0.11,32146342,Transfer
3008,14-12-20 10:38:44,187.41,0.0,57184902,Transfer
3009,02-05-19 16:40:37,164.95,0.0,94683911,Purchase
3010,01-05-20 18:15:43,188.46,0.0,97746024,Purchase
3011,28-04-20 17:34:12,162.43,0.43,59495731,Transfer
3012,11-09-19 21:31:05,169.99,0.45,34122383,Purchase
3013,26-06-19 19:09:34,231.38,0.47,70268854,
3014,20-07-19 08:57:42,119.44,0.32,99031231,
3015,14-05-20 12:49:41,89.74,0.0,39859472,Transfer
3016,28-11-20 12:17:10,,0.31,29351689,Purchase
3017,16-04-19 23:49:45,232.73,0.9,43990463,Withdrawal
3018,22-01-18 00:57:29,238.56,,12730697,Transfer
3019,,86.26,0.35,93368689,
3020,,159.0,0.03,95659232,Withdrawal
3021,11-08-20 19:38:21,79.53,0.0,41293287,Purchase
3022,24-07-18 10:34:49,123.36,0.0,99233134,Withdrawal
3023,30-07-19 14:20:32,199.16,0.0,75043159,Transfer
3024,07-06-20 08:56:15,,0.0,39477221,
3025,01-06-20 04:45:17,279.75,0.0,51741447,Withdrawal
3026,,145.85,,30201521,Purchase
3027,,12.3,0.0,27600902,Withdrawal
3028,04-09-18 05:23:40,118.62,,41361406,Transfer
3029,24-02-18 19:08:56,205.56,,17121885,
3030,18-10-18 05:49:01,102.55,0.0,73277533,Purchase
3031,06-10-19 05:14:11,239.84,0.0,38750426,Purchase
3032,11-04-20 14:58:35,82.14,,76525725,Purchase
3033,02-03-19 23:36:08,,0.22,25129000,Transfer
3034,23-09-20 18:08:39,,0.0,39149946,Purchase
3035,08-10-20 06:23:08,107.06,0.01,71928922,Purchase
3036,31-05-19 02:37:35,104.77,0.27,60798993,Purchase
3037,06-11-18 01:50:50,83.21,,89413564,Purchase
3038,01-07-19 20:49:07,151.75,0.44,74822841,Transfer
3039,,165.25,,65004436,Transfer
3040,12-03-18 09:42:22,185.72,0.0,68509676,Transfer
3041,14-12-19 18:13:26,,0.0,42106715,Purchase
3042,19-05-19 19:26:24,50.9,0.13,95290751,Purchase
3043,09-10-18 04:25:43,83.04,0.18,71113907,Purchase
3044,25-10-20 23:10:11,120.29,,40416659,
3045,30-07-18 11:45:39,100.04,0.0,37445126,Transfer
3046,06-04-18 14:33:11,157.35,0.38,43993777,Transfer
3047,,180.16,0.0,70954782,Transfer
3048,28-06-18 12:08:21,111.08,0.12,71477211,Purchase
3049,02-11-20 20:32:57,100.31,0.39,26957679,Transfer
3050,23-10-19 04:19:13,184.65,0.08,48006971,Purchase
3051,06-04-18 06:16:17,222.16,0.8,98503215,
3052,15-11-20 20:57:53,157.34,0.58,62365366,Purchase
3053,,112.93,0.12,19538646,Transfer
3054,07-08-18 14:35:33,,0.0,89862979,
3055,06-11-20 21:03:03,,0.22,61346690,Transfer
3056,18-02-20 16:06:29,111.75,0.45,83516188,Transfer
3057,07-07-20 22:47:46,19.09,0.0,68106714,Withdrawal
3058,,66.57,0.0,53088514,Transfer
3059,29-12-18 10:20:00,270.74,,25392935,
3060,26-10-18 15:28:51,90.33,0.0,82593211,Transfer
3061,14-08-20 14:21:09,71.27,0.25,62463171,Transfer
3062,09-09-18 18:36:15,247.22,0.0,21154666,Purchase
3063,21-10-20 22:41:15,36.09,0.0,65236864,Transfer
3064,17-06-18 00:18:48,127.9,0.05,96676431,
3065,24-12-19 11:34:04,121.99,0.0,70644338,Transfer
3066,09-06-18 11:42:22,126.05,0.0,76956292,Transfer
3067,05-08-19 08:06:28,,0.0,15995751,Withdrawal
3068,22-10-19 00:59:20,,0.0,33017794,Transfer
3069,24-07-20 05:26:21,,0.28,87806328,Transfer
3070,23-05-20 08:16:02,,0.79,30940949,Purchase
3071,18-10-20 00:58:23,186.91,0.0,13505055,Purchase
3072,31-05-18 22:08:54,217.42,0.19,84138051,
3073,04-10-20 22:02:42,85.53,0.0,19993017,Purchase
3074,11-07-20 09:11:23,233.39,,34793764,Transfer
3075,22-10-20 20:01:47,40.6,0.07,31813273,Transfer
3076,28-10-18 14:01:05,249.57,0.0,77652846,Transfer
3077,28-09-18 13:38:05,194.53,0.0,93707908,Withdrawal
3078,04-10-19 13:08:57,61.64,0.23,61274454,Purchase
3079,12-10-18 19:45:33,,0.32,80460270,Purchase
3080,,225.36,0.29,93081845,Withdrawal
3081,13-06-19 17:18:21,68.78,,71477211,Purchase
3082,,215.05,0.0,13731721,Purchase
3083,,,0.0,72643816,
3084,03-10-20 19:35:07,62.9,0.0,34876706,Transfer
3085,22-04-18 09:38:23,,,89389032,Purchase
3086,,33.69,0.0,94750240,
3087,01-02-19 20:24:53,103.84,0.0,27617252,
3088,,35.51,0.0,42432840,Withdrawal
3089,,93.11,0.39,28337942,Transfer
3090,06-12-20 09:54:59,207.52,0.0,41562656,Withdrawal
3091,12-11-18 19:55:13,168.25,,21777691,Withdrawal
3092,23-08-18 11:28:46,121.37,0.36,37737541,Transfer
3093,,161.48,0.35,12613367,Withdrawal
3094,27-09-20 19:49:09,67.2,0.01,55568610,Purchase
3095,,234.05,0.0,79407229,Withdrawal
3096,25-08-19 06:13:50,,0.0,18804261,Withdrawal
3097,15-10-19 09:02:41,175.11,,33000866,Purchase
3098,31-03-19 08:32:26,171.28,0.0,85446912,Transfer
3099,01-09-20 10:47:55,276.12,1.03,65985263,Withdrawal
3100,18-01-19 00:34:09,165.54,0.29,41361406,Transfer
3101,10-05-20 05:34:21,333.76,0.72,21160868,Purchase
3102,10-07-20 15:39:26,,0.0,81427866,Transfer
3103,,96.67,0.0,64016947,Transfer
3104,19-01-20 13:01:03,104.61,0.04,57350248,Transfer
3105,25-06-19 00:37:01,51.44,0.0,87312441,Transfer
3106,25-09-18 12:53:22,124.13,0.0,82593211,Transfer
3107,08-05-20 05:59:48,289.6,0.0,34090806,Purchase
3108,11-07-18 08:00:15,104.67,0.09,33148226,Transfer
3109,,109.09,0.43,95945565,Transfer
3110,05-01-19 00:26:45,154.07,,67838736,Withdrawal
3111,15-03-20 14:26:03,48.15,0.17,66428324,
3112,21-11-18 21:51:42,100.58,0.42,94375419,Purchase
3113,15-10-19 19:01:22,276.39,1.33,23774114,Transfer
3114,17-11-18 10:11:28,211.04,0.0,15995751,
3115,15-10-19 01:17:42,101.93,0.23,63477879,Purchase
3116,05-02-18 04:39:27,205.19,0.0,35715740,Withdrawal
3117,17-05-18 18:32:50,,0.11,34946504,
3118,,,0.14,19538646,
3119,20-07-18 19:20:29,27.04,0.0,11614375,Withdrawal
3120,12-02-18 15:21:27,,0.39,71477211,Purchase
3121,08-01-18 12:53:11,81.1,0.0,56319658,Withdrawal
3122,04-02-18 00:42:52,173.53,0.0,57261281,Transfer
3123,05-11-19 06:08:45,206.77,0.11,12966489,Purchase
3124,12-08-19 13:36:20,114.26,0.0,39105388,Purchase
3125,12-06-20 01:09:44,,0.0,57004745,Purchase
3126,25-04-19 19:44:00,161.93,,99236999,Transfer
3127,08-01-19 08:43:46,203.25,,92789211,Purchase
3128,19-06-19 18:56:28,113.87,,39082925,Withdrawal
3129,04-04-19 16:51:36,,,54374657,Purchase
3130,09-04-19 13:22:18,83.44,0.25,37091258,Purchase
3131,,175.24,0.42,19603479,Purchase
3132,25-07-18 17:23:37,244.72,0.0,89862979,Withdrawal
3133,21-07-18 04:50:16,,0.08,23221360,Purchase
3134,06-09-18 23:51:26,205.58,0.0,52308792,
3135,27-09-19 11:16:31,110.82,0.1,58744737,Purchase
3136,03-02-19 16:06:37,139.15,0.65,60798993,Transfer
3137,29-07-18 10:02:06,131.21,0.29,20336969,Withdrawal
3138,30-04-19 05:39:06,,0.0,59064974,Purchase
3139,,249.28,0.97,81697621,Transfer
3140,17-12-19 01:37:29,231.03,0.57,66428324,
3141,05-07-19 03:57:11,126.1,0.15,15211547,Transfer
3142,24-01-20 22:52:05,238.04,0.0,94473474,Withdrawal
3143,08-04-20 09:04:49,201.15,0.0,34533058,Purchase
3144,02-05-20 10:15:37,,0.49,42147303,Withdrawal
3145,27-10-20 05:30:25,70.58,,61981697,Purchase
3146,25-09-20 23:56:34,39.73,0.0,74124486,
3147,15-08-20 04:49:30,175.18,0.0,63089432,Transfer
3148,,253.66,0.0,51414942,Purchase
3149,27-11-20 15:05:27,51.97,0.26,25533692,Withdrawal
3150,12-02-20 12:33:52,251.65,0.0,44096848,Transfer
3151,19-09-20 03:50:38,211.43,0.36,68371651,Transfer
3152,16-11-18 20:57:44,277.58,0.0,16568947,Purchase
3153,29-02-20 07:49:40,82.26,0.0,91514958,Purchase
3154,27-12-19 21:51:06,111.0,,79958996,Purchase
3155,30-06-19 03:20:36,201.29,0.0,94916279,Purchase
3156,01-06-18 15:02:46,,0.0,57925469,Withdrawal
3157,26-04-20 02:16:16,246.06,0.0,53791402,Transfer
3158,21-10-19 02:51:03,47.87,0.0,87906926,Withdrawal
3159,25-04-18 20:41:12,45.39,0.0,30840387,Withdrawal
3160,27-06-19 16:18:56,189.34,0.44,19603479,Transfer
3161,18-04-18 16:00:00,,0.33,47309822,Withdrawal
3162,18-04-19 12:41:31,83.56,0.23,86585067,Withdrawal
3163,01-08-20 02:28:40,,0.0,98299685,Transfer
3164,17-10-20 03:50:42,176.95,,78681196,Transfer
